[TIMING] Step 0: total=0.71 ms, inference=0.19 ms
[TIMING] Step 3288: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3289: total=0.83 ms, inference=0.07 ms
[TIMING] Step 3290: total=0.79 ms, inference=0.06 ms
[TIMING] Step 3291: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3292: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3293: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3294: total=0.82 ms, inference=0.06 ms
[TIMING] Step 3295: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3296: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3297: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3298: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3299: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3300: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3301: total=0.66 ms, inference=0.10 ms
[TIMING] Step 3302: total=0.69 ms, inference=0.07 ms
[TIMING] Step 3303: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3304: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3305: total=0.86 ms, inference=0.07 ms
[TIMING] Step 3306: total=0.81 ms, inference=0.06 ms
[TIMING] Step 3307: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3308: total=0.88 ms, inference=0.06 ms
[TIMING] Step 3309: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3310: total=0.82 ms, inference=0.06 ms
[TIMING] Step 3311: total=0.82 ms, inference=0.06 ms
[TIMING] Step 3312: total=0.89 ms, inference=0.06 ms
[TIMING] Step 3313: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3314: total=0.78 ms, inference=0.06 ms
[TIMING] Step 3315: total=0.81 ms, inference=0.06 ms
[TIMING] Step 3316: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3317: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3318: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3319: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3320: total=0.86 ms, inference=0.06 ms
[TIMING] Step 3321: total=0.80 ms, inference=0.06 ms
[TIMING] Step 3322: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3323: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3324: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3325: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3326: total=0.82 ms, inference=0.06 ms
[TIMING] Step 3327: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3328: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3329: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3330: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3331: total=0.87 ms, inference=0.06 ms
[TIMING] Step 3332: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3333: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3334: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3335: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3336: total=0.86 ms, inference=0.06 ms
[TIMING] Step 3337: total=0.81 ms, inference=0.06 ms
[TIMING] Step 3338: total=0.86 ms, inference=0.07 ms
[TIMING] Step 3339: total=0.80 ms, inference=0.06 ms
[TIMING] Step 3340: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3341: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3342: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3343: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3344: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3345: total=0.79 ms, inference=0.06 ms
[TIMING] Step 3346: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3347: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3348: total=0.89 ms, inference=0.06 ms
[TIMING] Step 3349: total=0.82 ms, inference=0.06 ms
[TIMING] Step 3350: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3351: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3352: total=0.86 ms, inference=0.06 ms
[TIMING] Step 3353: total=0.82 ms, inference=0.06 ms
[TIMING] Step 3354: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3355: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3356: total=0.86 ms, inference=0.06 ms
[TIMING] Step 3357: total=0.82 ms, inference=0.06 ms
[TIMING] Step 3358: total=0.82 ms, inference=0.06 ms
[TIMING] Step 3359: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3360: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3361: total=0.86 ms, inference=0.07 ms
[TIMING] Step 3362: total=0.78 ms, inference=0.06 ms
[TIMING] Step 3363: total=0.86 ms, inference=0.07 ms
[TIMING] Step 3364: total=0.82 ms, inference=0.06 ms
[TIMING] Step 3365: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3366: total=0.81 ms, inference=0.06 ms
[TIMING] Step 3367: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3368: total=0.86 ms, inference=0.06 ms
[TIMING] Step 3369: total=0.80 ms, inference=0.06 ms
[TIMING] Step 3370: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3371: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3372: total=1.07 ms, inference=0.09 ms
[TIMING] Step 3373: total=0.82 ms, inference=0.12 ms
[TIMING] Step 3374: total=0.57 ms, inference=0.12 ms
[TIMING] Step 3375: total=0.52 ms, inference=0.12 ms
[TIMING] Step 3376: total=0.77 ms, inference=0.11 ms
[TIMING] Step 3377: total=0.63 ms, inference=0.14 ms
[TIMING] Step 3378: total=0.56 ms, inference=0.13 ms
[TIMING] Step 3379: total=0.54 ms, inference=0.12 ms
[TIMING] Step 3380: total=0.70 ms, inference=0.11 ms
[TIMING] Step 3381: total=0.68 ms, inference=0.12 ms
[TIMING] Step 3382: total=0.80 ms, inference=0.13 ms
[TIMING] Step 3383: total=0.62 ms, inference=0.14 ms
[TIMING] Step 3384: total=0.60 ms, inference=0.11 ms
[TIMING] Step 3385: total=0.65 ms, inference=0.14 ms
[TIMING] Step 3386: total=0.59 ms, inference=0.13 ms
[TIMING] Step 3387: total=0.69 ms, inference=0.14 ms
[TIMING] Step 3388: total=0.62 ms, inference=0.13 ms
[TIMING] Step 3389: total=0.51 ms, inference=0.11 ms
[TIMING] Step 3390: total=0.64 ms, inference=0.14 ms
[TIMING] Step 3391: total=0.51 ms, inference=0.11 ms
[TIMING] Step 3392: total=0.51 ms, inference=0.14 ms
[TIMING] Step 3393: total=0.54 ms, inference=0.10 ms
[TIMING] Step 3394: total=0.84 ms, inference=0.12 ms
[TIMING] Step 3395: total=0.64 ms, inference=0.10 ms
[TIMING] Step 3396: total=0.92 ms, inference=0.14 ms
[TIMING] Step 3397: total=0.63 ms, inference=0.14 ms
[TIMING] Step 3398: total=0.50 ms, inference=0.11 ms
[TIMING] Step 3399: total=0.59 ms, inference=0.10 ms
[TIMING] Step 3400: total=0.84 ms, inference=0.12 ms
[TIMING] Step 3401: total=0.49 ms, inference=0.11 ms
[TIMING] Step 3402: total=0.65 ms, inference=0.08 ms
[TIMING] Step 3403: total=0.94 ms, inference=0.10 ms
[TIMING] Step 3404: total=1.01 ms, inference=0.10 ms
[TIMING] Step 3405: total=0.51 ms, inference=0.12 ms
[TIMING] Step 3406: total=0.54 ms, inference=0.11 ms
[TIMING] Step 3407: total=0.91 ms, inference=0.15 ms
[TIMING] Step 3408: total=0.66 ms, inference=0.18 ms
[TIMING] Step 3409: total=0.58 ms, inference=0.12 ms
[TIMING] Step 3410: total=0.65 ms, inference=0.15 ms
[TIMING] Step 3411: total=0.88 ms, inference=0.13 ms
[TIMING] Step 3412: total=0.76 ms, inference=0.23 ms
[TIMING] Step 3413: total=0.74 ms, inference=0.22 ms
[TIMING] Step 3414: total=0.63 ms, inference=0.13 ms
[TIMING] Step 3415: total=0.74 ms, inference=0.14 ms
[TIMING] Step 3416: total=0.60 ms, inference=0.14 ms
[TIMING] Step 3417: total=0.46 ms, inference=0.09 ms
[TIMING] Step 3418: total=0.65 ms, inference=0.20 ms
[TIMING] Step 3419: total=0.71 ms, inference=0.20 ms
[TIMING] Step 3420: total=0.72 ms, inference=0.14 ms
[TIMING] Step 3421: total=0.61 ms, inference=0.14 ms
[TIMING] Step 3422: total=0.45 ms, inference=0.10 ms
[TIMING] Step 3423: total=0.42 ms, inference=0.07 ms
[TIMING] Step 3424: total=0.39 ms, inference=0.08 ms
[TIMING] Step 3425: total=0.41 ms, inference=0.08 ms
[TIMING] Step 3426: total=0.77 ms, inference=0.10 ms
[TIMING] Step 3427: total=0.77 ms, inference=0.12 ms
[TIMING] Step 3428: total=0.76 ms, inference=0.11 ms
[TIMING] Step 3429: total=0.79 ms, inference=0.15 ms
[TIMING] Step 3430: total=0.56 ms, inference=0.13 ms
[TIMING] Step 3431: total=0.44 ms, inference=0.09 ms
[TIMING] Step 3432: total=1.00 ms, inference=0.14 ms
[TIMING] Step 3433: total=0.66 ms, inference=0.15 ms
[TIMING] Step 3434: total=0.51 ms, inference=0.11 ms
[TIMING] Step 3435: total=0.56 ms, inference=0.12 ms
[TIMING] Step 3436: total=0.85 ms, inference=0.10 ms
[TIMING] Step 3437: total=0.55 ms, inference=0.13 ms
[TIMING] Step 3438: total=0.45 ms, inference=0.09 ms
[TIMING] Step 3439: total=0.96 ms, inference=0.14 ms
[TIMING] Step 3440: total=0.60 ms, inference=0.17 ms
[TIMING] Step 3441: total=0.49 ms, inference=0.10 ms
[TIMING] Step 3442: total=0.70 ms, inference=0.11 ms
[TIMING] Step 3443: total=0.73 ms, inference=0.12 ms
[TIMING] Step 3444: total=0.71 ms, inference=0.12 ms
[TIMING] Step 3445: total=0.55 ms, inference=0.12 ms
[TIMING] Step 3446: total=0.84 ms, inference=0.15 ms
[TIMING] Step 3447: total=0.68 ms, inference=0.15 ms
[TIMING] Step 3448: total=0.71 ms, inference=0.13 ms
[TIMING] Step 3449: total=0.51 ms, inference=0.10 ms
[TIMING] Step 3450: total=0.67 ms, inference=0.15 ms
[TIMING] Step 3451: total=0.49 ms, inference=0.11 ms
[TIMING] Step 3452: total=0.40 ms, inference=0.07 ms
[TIMING] Step 3453: total=0.95 ms, inference=0.13 ms
[TIMING] Step 3454: total=0.60 ms, inference=0.10 ms
[TIMING] Step 3455: total=0.75 ms, inference=0.09 ms
[TIMING] Step 3456: total=0.92 ms, inference=0.13 ms
[TIMING] Step 3457: total=0.62 ms, inference=0.14 ms
[TIMING] Step 3458: total=0.50 ms, inference=0.10 ms
[TIMING] Step 3459: total=0.62 ms, inference=0.10 ms
[TIMING] Step 3460: total=0.92 ms, inference=0.14 ms
[TIMING] Step 3461: total=0.73 ms, inference=0.15 ms
[TIMING] Step 3462: total=0.49 ms, inference=0.11 ms
[TIMING] Step 3463: total=0.57 ms, inference=0.12 ms
[TIMING] Step 3464: total=0.54 ms, inference=0.16 ms
[TIMING] Step 3465: total=0.55 ms, inference=0.13 ms
[TIMING] Step 3466: total=0.57 ms, inference=0.10 ms
[TIMING] Step 3467: total=0.95 ms, inference=0.14 ms
[TIMING] Step 3468: total=0.64 ms, inference=0.19 ms
[TIMING] Step 3469: total=0.51 ms, inference=0.11 ms
[TIMING] Step 3470: total=0.73 ms, inference=0.14 ms
[TIMING] Step 3471: total=0.59 ms, inference=0.13 ms
[TIMING] Step 3472: total=0.60 ms, inference=0.12 ms
[TIMING] Step 3473: total=0.51 ms, inference=0.11 ms
[TIMING] Step 3474: total=0.75 ms, inference=0.14 ms
[TIMING] Step 3475: total=0.65 ms, inference=0.12 ms
[TIMING] Step 3476: total=0.87 ms, inference=0.15 ms
[TIMING] Step 3477: total=0.53 ms, inference=0.12 ms
[TIMING] Step 3478: total=0.44 ms, inference=0.09 ms
[TIMING] Step 3479: total=0.90 ms, inference=0.12 ms
[TIMING] Step 3480: total=0.74 ms, inference=0.11 ms
[TIMING] Step 3481: total=0.62 ms, inference=0.14 ms
[TIMING] Step 3482: total=0.59 ms, inference=0.13 ms
[TIMING] Step 3483: total=0.47 ms, inference=0.10 ms
[TIMING] Step 3484: total=0.84 ms, inference=0.12 ms
[TIMING] Step 3485: total=0.51 ms, inference=0.12 ms
[TIMING] Step 3486: total=0.43 ms, inference=0.09 ms
[TIMING] Step 3487: total=0.83 ms, inference=0.12 ms
[TIMING] Step 3488: total=0.70 ms, inference=0.10 ms
[TIMING] Step 3489: total=0.73 ms, inference=0.11 ms
[TIMING] Step 3490: total=0.86 ms, inference=0.14 ms
[TIMING] Step 3491: total=0.59 ms, inference=0.13 ms
[TIMING] Step 3492: total=0.70 ms, inference=0.19 ms
[TIMING] Step 3493: total=0.59 ms, inference=0.13 ms
[TIMING] Step 3494: total=0.57 ms, inference=0.12 ms
[TIMING] Step 3495: total=0.57 ms, inference=0.12 ms
[TIMING] Step 3496: total=0.67 ms, inference=0.21 ms
[TIMING] Step 3497: total=0.73 ms, inference=0.15 ms
[TIMING] Step 3498: total=0.52 ms, inference=0.10 ms
[TIMING] Step 3499: total=0.48 ms, inference=0.09 ms
[TIMING] Step 3500: total=0.53 ms, inference=0.15 ms
[TIMING] Step 3501: total=0.50 ms, inference=0.10 ms
[TIMING] Step 3502: total=0.68 ms, inference=0.11 ms
[TIMING] Step 3503: total=0.59 ms, inference=0.13 ms
[TIMING] Step 3504: total=0.64 ms, inference=0.13 ms
[TIMING] Step 3505: total=0.50 ms, inference=0.11 ms
[TIMING] Step 3506: total=0.71 ms, inference=0.11 ms
[TIMING] Step 3507: total=0.68 ms, inference=0.11 ms
[TIMING] Step 3508: total=0.97 ms, inference=0.08 ms
[TIMING] Step 3509: total=0.60 ms, inference=0.14 ms
[TIMING] Step 3510: total=0.64 ms, inference=0.10 ms
[TIMING] Step 3511: total=0.51 ms, inference=0.10 ms
[TIMING] Step 3512: total=0.94 ms, inference=0.13 ms
[TIMING] Step 3513: total=0.70 ms, inference=0.15 ms
[TIMING] Step 3514: total=0.74 ms, inference=0.15 ms
[TIMING] Step 3515: total=0.67 ms, inference=0.13 ms
[TIMING] Step 3516: total=0.72 ms, inference=0.14 ms
[TIMING] Step 3517: total=0.71 ms, inference=0.14 ms
[TIMING] Step 3518: total=0.56 ms, inference=0.11 ms
[TIMING] Step 3519: total=0.53 ms, inference=0.10 ms
[TIMING] Step 3520: total=0.59 ms, inference=0.13 ms
[TIMING] Step 3521: total=0.39 ms, inference=0.08 ms
[TIMING] Step 3522: total=0.65 ms, inference=0.11 ms
[TIMING] Step 3523: total=0.67 ms, inference=0.09 ms
[TIMING] Step 3524: total=0.82 ms, inference=0.09 ms
[TIMING] Step 3525: total=0.83 ms, inference=0.14 ms
[TIMING] Step 3526: total=0.60 ms, inference=0.13 ms
[TIMING] Step 3527: total=0.64 ms, inference=0.14 ms
[TIMING] Step 3528: total=0.68 ms, inference=0.14 ms
[TIMING] Step 3529: total=0.59 ms, inference=0.13 ms
[TIMING] Step 3530: total=0.56 ms, inference=0.12 ms
[TIMING] Step 3531: total=0.63 ms, inference=0.13 ms
[TIMING] Step 3532: total=0.68 ms, inference=0.14 ms
[TIMING] Step 3533: total=0.50 ms, inference=0.10 ms
[TIMING] Step 3534: total=0.44 ms, inference=0.09 ms
[TIMING] Step 3535: total=0.77 ms, inference=0.12 ms
[TIMING] Step 3536: total=0.62 ms, inference=0.12 ms
[TIMING] Step 3537: total=0.67 ms, inference=0.13 ms
[TIMING] Step 3538: total=0.66 ms, inference=0.14 ms
[TIMING] Step 3539: total=0.55 ms, inference=0.13 ms
[TIMING] Step 3540: total=0.72 ms, inference=0.11 ms
[TIMING] Step 3541: total=0.69 ms, inference=0.13 ms
[TIMING] Step 3542: total=0.54 ms, inference=0.10 ms
[TIMING] Step 3543: total=0.91 ms, inference=0.12 ms
[TIMING] Step 3544: total=0.65 ms, inference=0.09 ms
[TIMING] Step 3545: total=0.80 ms, inference=0.12 ms
[TIMING] Step 3546: total=0.78 ms, inference=0.15 ms
[TIMING] Step 3547: total=0.51 ms, inference=0.11 ms
[TIMING] Step 3548: total=0.83 ms, inference=0.14 ms
[TIMING] Step 3549: total=0.61 ms, inference=0.14 ms
[TIMING] Step 3550: total=0.51 ms, inference=0.11 ms
[TIMING] Step 3551: total=0.71 ms, inference=0.12 ms
[TIMING] Step 3552: total=0.76 ms, inference=0.12 ms
[TIMING] Step 3553: total=0.69 ms, inference=0.13 ms
[TIMING] Step 3554: total=0.63 ms, inference=0.14 ms
[TIMING] Step 3555: total=0.55 ms, inference=0.10 ms
[TIMING] Step 3556: total=0.79 ms, inference=0.10 ms
[TIMING] Step 3557: total=0.81 ms, inference=0.15 ms
[TIMING] Step 3558: total=0.61 ms, inference=0.14 ms
[TIMING] Step 3559: total=0.60 ms, inference=0.12 ms
[TIMING] Step 3560: total=0.75 ms, inference=0.12 ms
[TIMING] Step 3561: total=0.59 ms, inference=0.12 ms
[TIMING] Step 3562: total=0.61 ms, inference=0.08 ms
[TIMING] Step 3563: total=0.90 ms, inference=0.12 ms
[TIMING] Step 3564: total=0.67 ms, inference=0.09 ms
[TIMING] Step 3565: total=0.85 ms, inference=0.14 ms
[TIMING] Step 3566: total=0.58 ms, inference=0.14 ms
[TIMING] Step 3567: total=0.67 ms, inference=0.12 ms
[TIMING] Step 3568: total=1.03 ms, inference=0.14 ms
[TIMING] Step 3569: total=0.57 ms, inference=0.14 ms
[TIMING] Step 3570: total=0.53 ms, inference=0.12 ms
[TIMING] Step 3571: total=0.52 ms, inference=0.12 ms
[TIMING] Step 3572: total=0.65 ms, inference=0.10 ms
[TIMING] Step 3573: total=0.84 ms, inference=0.14 ms
[TIMING] Step 3574: total=0.61 ms, inference=0.13 ms
[TIMING] Step 3575: total=0.64 ms, inference=0.13 ms
[TIMING] Step 3576: total=0.68 ms, inference=0.14 ms
[TIMING] Step 3577: total=0.60 ms, inference=0.14 ms
[TIMING] Step 3578: total=0.51 ms, inference=0.12 ms
[TIMING] Step 3579: total=0.61 ms, inference=0.09 ms
[TIMING] Step 3580: total=0.88 ms, inference=0.10 ms
[TIMING] Step 3581: total=0.69 ms, inference=0.11 ms
[TIMING] Step 3582: total=0.84 ms, inference=0.14 ms
[TIMING] Step 3583: total=0.68 ms, inference=0.13 ms
[TIMING] Step 3584: total=0.95 ms, inference=0.38 ms
[TIMING] Step 3585: total=0.50 ms, inference=0.12 ms
[TIMING] Step 3586: total=0.34 ms, inference=0.07 ms
[TIMING] Step 3587: total=0.66 ms, inference=0.06 ms
[TIMING] Step 3588: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3589: total=0.82 ms, inference=0.06 ms
[TIMING] Step 3590: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3591: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3592: total=0.87 ms, inference=0.06 ms
[TIMING] Step 3593: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3594: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3595: total=0.86 ms, inference=0.06 ms
[TIMING] Step 3596: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3597: total=0.82 ms, inference=0.06 ms
[TIMING] Step 3598: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3599: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3600: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3601: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3602: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3603: total=0.87 ms, inference=0.06 ms
[TIMING] Step 3604: total=0.88 ms, inference=0.06 ms
[TIMING] Step 3605: total=0.80 ms, inference=0.06 ms
[TIMING] Step 3606: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3607: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3608: total=0.86 ms, inference=0.06 ms
[TIMING] Step 3609: total=1.02 ms, inference=0.07 ms
[TIMING] Step 3610: total=0.64 ms, inference=0.06 ms
[TIMING] Step 3611: total=0.82 ms, inference=0.06 ms
[TIMING] Step 3612: total=1.14 ms, inference=0.06 ms
[TIMING] Step 3613: total=0.60 ms, inference=0.10 ms
[TIMING] Step 3614: total=0.71 ms, inference=0.07 ms
[TIMING] Step 3615: total=0.82 ms, inference=0.06 ms
[TIMING] Step 3616: total=0.87 ms, inference=0.06 ms
[TIMING] Step 3617: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3618: total=0.82 ms, inference=0.06 ms
[TIMING] Step 3619: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3620: total=0.92 ms, inference=0.06 ms
[TIMING] Step 3621: total=0.78 ms, inference=0.06 ms
[TIMING] Step 3622: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3623: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3624: total=0.87 ms, inference=0.06 ms
[TIMING] Step 3625: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3626: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3627: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3628: total=0.90 ms, inference=0.06 ms
[TIMING] Step 3629: total=0.80 ms, inference=0.06 ms
[TIMING] Step 3630: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3631: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3632: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3633: total=0.82 ms, inference=0.06 ms
[TIMING] Step 3634: total=0.88 ms, inference=0.07 ms
[TIMING] Step 3635: total=0.79 ms, inference=0.06 ms
[TIMING] Step 3636: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3637: total=0.82 ms, inference=0.06 ms
[TIMING] Step 3638: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3639: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3640: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3641: total=0.82 ms, inference=0.06 ms
[TIMING] Step 3642: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3643: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3644: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3645: total=0.79 ms, inference=0.06 ms
[TIMING] Step 3646: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3647: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3648: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3649: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3650: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3651: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3652: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3653: total=0.80 ms, inference=0.06 ms
[TIMING] Step 3654: total=0.81 ms, inference=0.06 ms
[TIMING] Step 3655: total=0.88 ms, inference=0.06 ms
[TIMING] Step 3656: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3657: total=0.85 ms, inference=0.07 ms
[TIMING] Step 3658: total=0.78 ms, inference=0.06 ms
[TIMING] Step 3659: total=0.68 ms, inference=0.07 ms
[TIMING] Step 3660: total=0.83 ms, inference=0.06 ms
[TIMING] Step 3661: total=0.81 ms, inference=0.06 ms
[TIMING] Step 3662: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3663: total=0.85 ms, inference=0.06 ms
[TIMING] Step 3664: total=1.09 ms, inference=0.10 ms
[TIMING] Step 3665: total=0.51 ms, inference=0.10 ms
[TIMING] Step 3666: total=0.78 ms, inference=0.09 ms
[TIMING] Step 3667: total=0.82 ms, inference=0.12 ms
[TIMING] Step 3668: total=0.81 ms, inference=0.14 ms
[TIMING] Step 3669: total=0.60 ms, inference=0.14 ms
[TIMING] Step 3670: total=0.49 ms, inference=0.11 ms
[TIMING] Step 3671: total=0.70 ms, inference=0.11 ms
[TIMING] Step 3672: total=0.77 ms, inference=0.10 ms
[TIMING] Step 3673: total=0.74 ms, inference=0.11 ms
[TIMING] Step 3674: total=0.72 ms, inference=0.10 ms
[TIMING] Step 3675: total=0.75 ms, inference=0.10 ms
[TIMING] Step 3676: total=0.88 ms, inference=0.12 ms
[TIMING] Step 3677: total=0.61 ms, inference=0.13 ms
[TIMING] Step 3678: total=0.66 ms, inference=0.11 ms
[TIMING] Step 3679: total=0.70 ms, inference=0.10 ms
[TIMING] Step 3680: total=0.79 ms, inference=0.08 ms
[TIMING] Step 3681: total=0.68 ms, inference=0.07 ms
[TIMING] Step 3682: total=0.81 ms, inference=0.06 ms
[TIMING] Step 3683: total=0.90 ms, inference=0.06 ms
[TIMING] Step 3684: total=1.02 ms, inference=0.11 ms
[TIMING] Step 3685: total=0.60 ms, inference=0.12 ms
[TIMING] Step 3686: total=0.66 ms, inference=0.10 ms
[TIMING] Step 3687: total=0.68 ms, inference=0.11 ms
